orderId,orderType,user,store,partner,buy,sell,Payment Mode,status,charge,extraCharges,Date,store name
14362,1,2373,184,227,760,760,Cash,Delivered,20,0,"Sunday, 19 March, 2023",Ajees Mutton
14340,0,101,139,3489,24,24,Cash,Delivered,20,0,"Saturday, 18 March, 2023",Swathi Mess
14363,1,2373,135,227,35,35,Cash,Delivered,20,10,"Sunday, 19 March, 2023",Hotel Sri Annapoorani
14834,0,3487,143,4739,360,360,Cash,Delivered,35,0,"Wednesday, 22 March, 2023",Rawther Briyani
15978,0,4394,135,4989,230,230,Cash,Delivered,25,0,"Thursday, 30 March, 2023",Hotel Sri Annapoorani
15128,0,2737,182,289,40,40,Cash,Delivered,25,10,"Friday, 24 March, 2023",Others
15696,1,3133,135,4739,400,400,Cash,Delivered,25,0,"Tuesday, 28 March, 2023",Hotel Sri Annapoorani
14974,0,2241,203,4989,100,100,Cash,Delivered,20,5,"Thursday, 23 March, 2023",WE CHAI
15697,1,3133,173,4739,240,240,Cash,Delivered,25,10,"Tuesday, 28 March, 2023",Master Bakery
15573,0,2856,173,4989,145,145,Cash,Delivered,5,10,"Monday, 27 March, 2023",Master Bakery
15274,0,3486,182,1054,100,100,Cash,Delivered,25,10,"Saturday, 25 March, 2023",Others
16530,0,1896,197,4133,45,45,Cash,Delivered,25,10,"Sunday, 2 April, 2023",Bon Bon
16122,0,3255,200,4989,160,160,Cash,Delivered,40,0,"Friday, 31 March, 2023",Afrin
15831,0,4800,135,3710,99,99,Cash,Delivered,20,0,"Wednesday, 29 March, 2023",Hotel Sri Annapoorani
14715,0,2822,173,1054,50,50,Online,Delivered,5,5,"Tuesday, 21 March, 2023",Master Bakery
16654,0,6172,142,4270,360,360,Cash,Delivered,100,20,"Tuesday, 4 April, 2023",Asma Briyani
16403,0,4163,182,227,170,170,Cash,Delivered,20,10,"Sunday, 2 April, 2023",Others
16264,0,1768,139,3878,,,,Cancelled,0,0,"Saturday, 1 April, 2023",Swathi Mess
16873,0,2272,142,6133,100,100,Cash,Delivered,20,0,"Wednesday, 5 April, 2023",Asma Briyani
16763,1,6122,151,6133,0,0,Cash,Delivered,20,10,"Wednesday, 5 April, 2023",Arun Ice Cream
16761,1,6122,186,6133,75,75,Cash,Delivered,30,10,"Wednesday, 5 April, 2023",Best maligai
16762,1,6122,182,4739,400,400,Cash,Delivered,45,10,"Wednesday, 5 April, 2023",Others
16982,0,4041,139,4270,470,470,Cash,Delivered,20,0,"Thursday, 6 April, 2023",Swathi Mess
9919,0,175,197,4053,353,353,Online,Delivered,35,10,"Wednesday, 15 February, 2023",Bon Bon
17077,0,1019,152,3710,91,91,Cash,Delivered,25,5,"Thursday, 6 April, 2023",Saravanabhavan
17165,0,6214,8,4739,460,460,Cash,Delivered,45,0,"Friday, 7 April, 2023",MISTAKE
17250,0,1962,136,227,100,100,Cash,Delivered,20,0,"Friday, 7 April, 2023",Anwaria
17316,0,5400,143,5597,600,600,Cash,Delivered,35,0,"Saturday, 8 April, 2023",Rawther Briyani
17386,0,174,8,4739,290,290,Cash,Delivered,20,0,"Saturday, 8 April, 2023",MISTAKE
10023,0,38,182,834,0,0,Cash,Delivered,25,5,"Thursday, 16 February, 2023",Others
10121,0,921,182,4739,50,50,Cash,Delivered,25,5,"Friday, 17 February, 2023",Others
10216,0,1656,152,4739,330,330,Cash,Delivered,135,25,"Saturday, 18 February, 2023",Saravanabhavan
17451,0,3149,138,4270,55,55,Cash,Delivered,25,5,"Sunday, 9 April, 2023",Malairam
10317,0,1950,143,834,110,110,Cash,Delivered,40,0,"Saturday, 18 February, 2023",Rawther Briyani
10493,0,4245,158,289,98,98,Cash,Delivered,25,10,"Monday, 20 February, 2023",Aryabhavan
10584,0,3935,158,4739,53,53,Cash,Delivered,25,10,"Monday, 20 February, 2023",Aryabhavan
31152,0,582,20,2445,980,980,Cash,Delivered,25,5,"Tuesday, 4 July, 2023",super suvai
12640,0,1198,152,3710,90,90,Cash,Delivered,25,0,"Wednesday, 8 March, 2023",Saravanabhavan
12873,0,1962,152,289,230,230,Cash,Delivered,20,5,"Thursday, 9 March, 2023",Saravanabhavan
12753,1,5604,196,4739,200,200,Cash,Delivered,23,0,"Wednesday, 8 March, 2023",Hotel Kamara
12754,1,5604,197,4739,79,79,Cash,Delivered,23,10,"Wednesday, 8 March, 2023",Bon Bon
13133,0,1376,135,227,220,220,Cash,Delivered,20,0,"Saturday, 11 March, 2023",Hotel Sri Annapoorani
12999,0,4015,197,3710,149,149,Cash,Delivered,20,10,"Friday, 10 March, 2023",Bon Bon
13389,0,971,151,1054,165,165,Cash,Delivered,25,10,"Sunday, 12 March, 2023",Arun Ice Cream
13530,0,4520,152,4989,139,139,Cash,Delivered,25,5,"Monday, 13 March, 2023",Saravanabhavan
13265,0,4502,134,4739,160,160,Cash,Delivered,35,5,"Saturday, 11 March, 2023",Hotel Vallavan
13690,0,5918,134,289,180,180,Cash,Delivered,30,0,"Tuesday, 14 March, 2023",Hotel Vallavan
13678,0,2750,152,4053,242,242,Cash,Delivered,25,5,"Tuesday, 14 March, 2023",Saravanabhavan
14194,0,1438,134,3489,110,110,Cash,Delivered,30,0,"Friday, 17 March, 2023",Hotel Vallavan
13845,1,1998,142,227,60,60,Cash,Delivered,12,5,"Wednesday, 15 March, 2023",Asma Briyani
13843,1,1998,197,227,238,238,Cash,Delivered,12,0,"Wednesday, 15 March, 2023",Bon Bon
14001,0,3558,152,3489,200,200,Cash,Delivered,45,10,"Thursday, 16 March, 2023",Saravanabhavan
13844,1,1998,135,227,310,310,Cash,Delivered,12,7,"Wednesday, 15 March, 2023",Hotel Sri Annapoorani
13859,0,5628,142,3710,0,0,Online,Delivered,20,10,"Wednesday, 15 March, 2023",Asma Briyani
15276,1,601,187,227,70,70,Cash,Delivered,14,0,"Saturday, 25 March, 2023",Ramanathan vegetable
15277,1,601,151,227,150,150,Cash,Delivered,14,15,"Saturday, 25 March, 2023",Arun Ice Cream
14835,0,6025,197,289,388,388,Cash,Delivered,35,10,"Wednesday, 22 March, 2023",Bon Bon
14167,0,38,208,227,320,320,Cash,Delivered,25,10,"Friday, 17 March, 2023",GANESAN JUICE STORE
14365,1,5972,186,227,180,180,Cash,Delivered,23,10,"Sunday, 19 March, 2023",Best maligai
14364,1,5972,135,227,100,100,Cash,Delivered,23,0,"Sunday, 19 March, 2023",Hotel Sri Annapoorani
15129,0,3489,204,3489,225,225,Cash,Delivered,,0,"Friday, 24 March, 2023",SKC
14564,1,2546,173,3710,225,225,Cash,Delivered,20,0,"Monday, 20 March, 2023",Master Bakery
14565,1,2546,151,3710,36,36,Cash,Delivered,20,10,"Monday, 20 March, 2023",Arun Ice Cream
14341,0,3265,209,3489,294,294,Online,Delivered,0,0,"Saturday, 18 March, 2023",SIVAGANGA KITCHEN
14512,0,5990,182,3489,0,0,Cash,Delivered,180,40,"Monday, 20 March, 2023",Others
15426,1,2856,171,3710,100,100,Cash,Delivered,12,15,"Sunday, 26 March, 2023",Wikkis Bakery
14716,0,4871,182,1054,57,57,Cash,Delivered,25,10,"Tuesday, 21 March, 2023",Others
16531,0,2428,158,227,53,53,Cash,Delivered,25,10,"Sunday, 2 April, 2023",Aryabhavan
14975,1,6037,137,1054,120,120,Cash,Delivered,18,0,"Thursday, 23 March, 2023",Megabites
14976,1,6037,197,1054,104,104,Cash,Delivered,18,10,"Thursday, 23 March, 2023",Bon Bon
15427,1,2856,197,3710,75,75,Cash,Delivered,12,0,"Sunday, 26 March, 2023",Bon Bon
15832,0,4657,182,4989,210,210,Cash,Delivered,40,15,"Wednesday, 29 March, 2023",Others
15698,0,5900,142,3710,110,110,Cash,Delivered,25,0,"Tuesday, 28 March, 2023",Asma Briyani
15574,0,5423,182,4739,0,0,Cash,Delivered,140,30,"Monday, 27 March, 2023",Others
15275,1,601,186,227,158,158,Cash,Delivered,14,0,"Saturday, 25 March, 2023",Best maligai
21777,0,6559,152,4270,110,110,Cash,Delivered,25,5,"Monday, 8 May, 2023",Saravanabhavan
15425,1,2856,203,3710,165,165,Cash,Delivered,12,0,"Sunday, 26 March, 2023",WE CHAI
16123,0,4495,134,3710,120,120,Cash,Delivered,25,0,"Friday, 31 March, 2023",Hotel Vallavan
14022,0,2769,152,4133,65,65,Online,Delivered,20,5,"Thursday, 16 March, 2023",Saravanabhavan
15979,0,1365,151,3710,140,140,Cash,Delivered,25,10,"Thursday, 30 March, 2023",Arun Ice Cream
16655,0,5896,7,4739,30,30,Cash,Delivered,20,0,"Tuesday, 4 April, 2023",Kolambu Kadai
16265,0,2487,135,4989,155,155,Online,Delivered,30,0,"Saturday, 1 April, 2023",Hotel Sri Annapoorani
16765,1,5091,187,4989,104,104,Cash,Delivered,15,0,"Wednesday, 5 April, 2023",Ramanathan vegetable
16766,1,5091,182,4989,230,230,Cash,Delivered,15,15,"Wednesday, 5 April, 2023",Others
16764,1,5091,186,4989,410,410,Cash,Delivered,15,0,"Wednesday, 5 April, 2023",Best maligai
16874,0,6005,135,4133,180,180,Cash,Delivered,40,5,"Wednesday, 5 April, 2023",Hotel Sri Annapoorani
10024,0,2765,171,3710,350,350,Cash,Delivered,25,10,"Thursday, 16 February, 2023",Wikkis Bakery
9920,0,1186,138,4989,175,175,Cash,Delivered,25,5,"Wednesday, 15 February, 2023",Malairam
10123,1,878,182,227,60,60,Cash,Delivered,15,10,"Friday, 17 February, 2023",Others
10122,1,878,139,227,110,110,Cash,Delivered,15,0,"Friday, 17 February, 2023",Swathi Mess
10217,0,4891,138,4270,155,155,Cash,Delivered,25,5,"Saturday, 18 February, 2023",Malairam
10316,1,934,136,289,90,90,Cash,Delivered,15,5,"Saturday, 18 February, 2023",Anwaria
10404,0,602,138,3710,705,705,Cash,Delivered,25,5,"Sunday, 19 February, 2023",Malairam
16983,0,6202,138,5597,275,275,Cash,Delivered,20,5,"Thursday, 6 April, 2023",Malairam
10495,1,2822,186,3710,373,373,Cash,Delivered,18,10,"Monday, 20 February, 2023",Best maligai
17078,0,5305,197,1054,255,255,Cash,Delivered,20,10,"Thursday, 6 April, 2023",Bon Bon
18405,0,2977,138,4739,535,535,Cash,Delivered,25,5,"Saturday, 15 April, 2023",Malairam
12874,0,603,134,289,110,110,Cash,Delivered,30,0,"Thursday, 9 March, 2023",Hotel Vallavan
12755,0,4387,152,1054,76,76,Cash,Delivered,20,5,"Wednesday, 8 March, 2023",Saravanabhavan
12641,0,389,172,4739,0,0,Online,Delivered,55,10,"Wednesday, 8 March, 2023",Wikkis Own order
13000,0,2977,197,834,347,347,Cash,Delivered,25,10,"Friday, 10 March, 2023",Bon Bon
13134,0,5861,139,3710,430,430,Cash,Delivered,25,0,"Saturday, 11 March, 2023",Swathi Mess
13679,0,4887,138,3710,355,355,Cash,Delivered,25,5,"Tuesday, 14 March, 2023",Malairam
13266,0,5328,134,3489,126,126,Cash,Delivered,45,5,"Saturday, 11 March, 2023",Hotel Vallavan
13531,0,2358,135,3710,90,90,Cash,Delivered,25,0,"Monday, 13 March, 2023",Hotel Sri Annapoorani
13390,1,391,197,1054,140,140,Cash,Delivered,18,0,"Sunday, 12 March, 2023",Bon Bon
13391,1,391,152,1054,40,40,Cash,Delivered,18,5,"Sunday, 12 March, 2023",Saravanabhavan
13691,0,4582,197,4989,144,144,Cash,Delivered,25,0,"Tuesday, 14 March, 2023",Bon Bon
14002,0,2769,191,3878,,,,Cancelled,0,0,"Thursday, 16 March, 2023",Ramvilas
13860,0,4388,135,3710,124,124,Cash,Delivered,20,0,"Wednesday, 15 March, 2023",Hotel Sri Annapoorani
13847,1,1966,143,4989,450,450,Cash,Delivered,12,0,"Wednesday, 15 March, 2023",Rawther Briyani
13848,1,1966,209,4989,100,100,Cash,Delivered,12,10,"Wednesday, 15 March, 2023",SIVAGANGA KITCHEN
13846,1,1966,204,4989,240,240,Cash,Delivered,12,0,"Wednesday, 15 March, 2023",SKC
14024,1,4521,182,3878,,,,Cancelled,0,0,"Thursday, 16 March, 2023",Others
15833,0,2245,163,3710,50,50,Cash,Delivered,20,5,"Wednesday, 29 March, 2023",Ameera
14836,0,5164,135,3710,280,280,Cash,Delivered,25,0,"Wednesday, 22 March, 2023",Hotel Sri Annapoorani
14566,0,958,152,3710,102,102,Cash,Delivered,25,5,"Monday, 20 March, 2023",Saravanabhavan
14168,0,3291,138,4989,1075,1075,Cash,Delivered,35,5,"Friday, 17 March, 2023",Malairam
14023,1,4521,143,4053,650,650,Online,Delivered,25,0,"Thursday, 16 March, 2023",Rawther Briyani
14513,0,3470,187,4989,13,13,Online,Delivered,5,0,"Monday, 20 March, 2023",Ramanathan vegetable
15130,0,1216,135,4133,174,174,Cash,Delivered,40,0,"Friday, 24 March, 2023",Hotel Sri Annapoorani
14717,0,2672,138,227,405,405,Cash,Delivered,20,5,"Tuesday, 21 March, 2023",Malairam
14342,0,3267,171,3878,,,,Cancelled,0,0,"Saturday, 18 March, 2023",Wikkis Bakery
14366,1,4848,135,4739,30,30,Cash,Delivered,10,0,"Sunday, 19 March, 2023",Hotel Sri Annapoorani
14368,1,4848,182,4739,10,10,Cash,Delivered,10,5,"Sunday, 19 March, 2023",Others
14367,1,4848,179,4739,400,400,Cash,Delivered,10,30,"Sunday, 19 March, 2023",Royal Sea Foods
14195,0,5955,196,4053,420,420,Online,Delivered,20,0,"Friday, 17 March, 2023",Hotel Kamara
15575,0,2763,142,3710,130,130,Cash,Delivered,25,0,"Monday, 27 March, 2023",Asma Briyani
15278,1,6057,139,4739,96,96,Cash,Delivered,37,0,"Saturday, 25 March, 2023",Swathi Mess
15279,1,6057,158,4739,50,50,Cash,Delivered,37,20,"Saturday, 25 March, 2023",Aryabhavan
14977,1,6038,197,4989,179,179,Cash,Delivered,18,0,"Thursday, 23 March, 2023",Bon Bon
14978,1,6038,182,4989,66,66,Cash,Delivered,18,10,"Thursday, 23 March, 2023",Others
16266,0,1112,139,3710,220,220,Cash,Delivered,20,0,"Saturday, 1 April, 2023",Swathi Mess
15699,0,247,139,289,200,200,Cash,Delivered,40,5,"Tuesday, 28 March, 2023",Swathi Mess
15428,0,180,5,4739,160,160,Cash,Delivered,40,0,"Sunday, 26 March, 2023",Ambur Briyani
16124,0,3966,151,227,300,300,Cash,Delivered,25,10,"Friday, 31 March, 2023",Arun Ice Cream
15981,1,5087,138,289,205,205,Cash,Delivered,15,10,"Thursday, 30 March, 2023",Malairam
15980,1,5087,136,289,60,60,Cash,Delivered,15,0,"Thursday, 30 March, 2023",Anwaria
16405,0,3613,143,6133,130,130,Cash,Delivered,50,5,"Sunday, 2 April, 2023",Rawther Briyani
16533,0,2428,158,3878,,,,Cancelled,0,0,"Sunday, 2 April, 2023",Aryabhavan
16656,0,6173,7,227,100,100,Cash,Delivered,25,5,"Tuesday, 4 April, 2023",Kolambu Kadai
16767,0,599,193,5597,190,190,Cash,Delivered,25,10,"Wednesday, 5 April, 2023",Royal Chicken
9922,0,5625,146,3710,60,60,Cash,Delivered,20,0,"Wednesday, 15 February, 2023",Vani
16877,1,1297,208,4739,160,160,Cash,Delivered,10,10,"Wednesday, 5 April, 2023",GANESAN JUICE STORE
16876,1,1297,136,4739,100,100,Cash,Delivered,10,0,"Wednesday, 5 April, 2023",Anwaria
16875,1,1297,134,4739,90,90,Cash,Delivered,10,0,"Wednesday, 5 April, 2023",Hotel Vallavan
10025,0,5170,149,4989,120,120,Cash,Delivered,20,10,"Thursday, 16 February, 2023",Manoharan Juice Center
16984,0,5325,135,5597,110,110,Cash,Delivered,20,0,"Thursday, 6 April, 2023",Hotel Sri Annapoorani
10318,0,1959,182,289,0,0,Online,Delivered,30,0,"Saturday, 18 February, 2023",Others
9921,0,3867,136,4053,270,270,Online,Delivered,40,0,"Wednesday, 15 February, 2023",Anwaria
10124,0,2401,139,4739,140,140,Cash,Delivered,25,0,"Friday, 17 February, 2023",Swathi Mess
10405,0,1500,138,834,155,155,Cash,Delivered,45,5,"Sunday, 19 February, 2023",Malairam
10492,0,3689,135,3710,110,110,Cash,Delivered,20,0,"Monday, 20 February, 2023",Hotel Sri Annapoorani
10585,0,5604,139,4053,490,490,Cash,Delivered,40,0,"Monday, 20 February, 2023",Swathi Mess
10669,1,3585,135,4739,90,90,Cash,Delivered,15,0,"Tuesday, 21 February, 2023",Hotel Sri Annapoorani
17079,0,1885,134,227,550,550,Cash,Delivered,35,0,"Thursday, 6 April, 2023",Hotel Vallavan
18385,0,3761,139,4739,435,435,Cash,Delivered,35,0,"Saturday, 15 April, 2023",Swathi Mess
10218,0,1486,135,4270,60,60,Online,Delivered,25,0,"Saturday, 18 February, 2023",Hotel Sri Annapoorani
12642,0,1495,135,3710,170,170,Cash,Delivered,25,0,"Wednesday, 8 March, 2023",Hotel Sri Annapoorani
12756,0,2781,135,4053,96,96,Cash,Delivered,25,0,"Wednesday, 8 March, 2023",Hotel Sri Annapoorani
12875,0,1768,135,227,150,150,Cash,Delivered,20,0,"Thursday, 9 March, 2023",Hotel Sri Annapoorani
13001,0,3393,135,4739,198,198,Cash,Delivered,40,0,"Friday, 10 March, 2023",Hotel Sri Annapoorani
13680,0,4436,135,4739,90,90,Cash,Delivered,25,0,"Tuesday, 14 March, 2023",Hotel Sri Annapoorani
13135,0,42,134,3710,180,180,Cash,Delivered,25,0,"Saturday, 11 March, 2023",Hotel Vallavan
13267,0,2772,139,3489,340,340,Cash,Delivered,25,0,"Saturday, 11 March, 2023",Swathi Mess
13392,0,964,135,227,40,40,Cash,Delivered,30,0,"Sunday, 12 March, 2023",Hotel Sri Annapoorani
14003,1,5833,143,4133,610,610,Cash,Delivered,15,0,"Thursday, 16 March, 2023",Rawther Briyani
13532,0,5653,152,4739,440,440,Cash,Delivered,20,5,"Monday, 13 March, 2023",Saravanabhavan
13692,0,5919,134,3710,140,140,Cash,Delivered,30,0,"Tuesday, 14 March, 2023",Hotel Vallavan
14004,1,5833,135,4133,90,90,Cash,Delivered,15,5,"Thursday, 16 March, 2023",Hotel Sri Annapoorani
13850,1,2547,149,3710,140,140,Cash,Delivered,13,0,"Wednesday, 15 March, 2023",Manoharan Juice Center
13849,1,2547,158,3710,133,133,Cash,Delivered,13,0,"Wednesday, 15 March, 2023",Aryabhavan
14170,1,2700,138,3710,225,225,Cash,Delivered,15,0,"Friday, 17 March, 2023",Malairam
14171,1,2700,139,3710,200,200,Cash,Delivered,15,5,"Friday, 17 March, 2023",Swathi Mess
13861,0,4388,152,3710,39,39,Cash,Delivered,5,0,"Wednesday, 15 March, 2023",Saravanabhavan
14196,0,101,152,3710,60,60,Cash,Delivered,20,0,"Friday, 17 March, 2023",Saravanabhavan
15576,1,2814,142,1054,300,300,Cash,Delivered,12,0,"Monday, 27 March, 2023",Asma Briyani
14369,0,1849,182,289,700,700,Cash,Delivered,30,10,"Sunday, 19 March, 2023",Others
14567,0,11,138,289,155,155,Cash,Delivered,20,0,"Monday, 20 March, 2023",Malairam
14025,1,2807,182,4053,35,35,Online,Delivered,15,0,"Thursday, 16 March, 2023",Others
14026,1,2807,138,4053,255,255,Online,Delivered,15,10,"Thursday, 16 March, 2023",Malairam
15578,1,2814,206,1054,110,110,Cash,Delivered,12,0,"Monday, 27 March, 2023",Happy day
14343,0,2772,139,3489,270,270,Cash,Delivered,20,10,"Saturday, 18 March, 2023",Swathi Mess
14837,0,1075,8,3489,280,280,Cash,Delivered,20,0,"Wednesday, 22 March, 2023",MISTAKE
14514,0,1539,182,4989,54,54,Cash,Delivered,25,5,"Monday, 20 March, 2023",Others
14169,0,5961,136,3489,290,290,Cash,Delivered,20,0,"Friday, 17 March, 2023",Anwaria
15834,1,639,203,3710,210,210,Cash,Delivered,15,0,"Wednesday, 29 March, 2023",WE CHAI
15429,0,3986,152,1054,220,220,Cash,Delivered,30,5,"Sunday, 26 March, 2023",Saravanabhavan
15131,0,296,135,4053,200,200,Cash,Delivered,20,0,"Friday, 24 March, 2023",Hotel Sri Annapoorani
14719,1,6018,186,1054,18,18,Cash,Delivered,15,10,"Tuesday, 21 March, 2023",Best maligai
14718,1,6018,187,1054,35,35,Cash,Delivered,15,0,"Tuesday, 21 March, 2023",Ramanathan vegetable
14979,0,14,182,3878,,,,Cancelled,0,0,"Thursday, 23 March, 2023",Others
15280,0,5642,152,834,70,70,Cash,Delivered,20,5,"Saturday, 25 March, 2023",Saravanabhavan
15700,0,173,196,3710,100,100,Cash,Delivered,30,0,"Tuesday, 28 March, 2023",Hotel Kamara
15577,1,2814,152,1054,190,190,Cash,Delivered,12,15,"Monday, 27 March, 2023",Saravanabhavan
16125,1,2247,171,227,800,800,Cash,Delivered,15,0,"Friday, 31 March, 2023",Wikkis Bakery
10026,0,3091,152,289,60,60,Cash,Delivered,25,5,"Thursday, 16 February, 2023",Saravanabhavan
15983,1,3885,158,4989,40,40,Cash,Delivered,23,10,"Thursday, 30 March, 2023",Aryabhavan
15835,1,639,149,3710,210,210,Cash,Delivered,15,10,"Wednesday, 29 March, 2023",Manoharan Juice Center
15982,1,3885,138,4989,425,425,Cash,Delivered,23,0,"Thursday, 30 March, 2023",Malairam
16126,1,2247,182,227,160,160,Cash,Delivered,15,15,"Friday, 31 March, 2023",Others
10219,0,927,143,289,230,230,Cash,Delivered,30,0,"Saturday, 18 February, 2023",Rawther Briyani
16267,1,5113,143,3710,200,200,Cash,Delivered,13,0,"Saturday, 1 April, 2023",Rawther Briyani
16268,1,5113,139,3710,110,110,Cash,Delivered,13,5,"Saturday, 1 April, 2023",Swathi Mess
16406,0,1160,182,6133,50,50,Cash,Delivered,20,10,"Sunday, 2 April, 2023",Others
9923,0,906,139,4133,174,174,Cash,Delivered,25,0,"Wednesday, 15 February, 2023",Swathi Mess
10319,0,5405,160,4270,230,230,Cash,Delivered,20,0,"Saturday, 18 February, 2023",NS hotel
10125,0,5750,139,289,260,260,Cash,Delivered,25,0,"Friday, 17 February, 2023",Swathi Mess
10406,0,2672,134,551,250,250,Cash,Delivered,20,0,"Sunday, 19 February, 2023",Hotel Vallavan
10494,1,2822,152,3710,65,65,Cash,Delivered,18,0,"Monday, 20 February, 2023",Saravanabhavan
10586,0,2277,197,4053,274,274,Online,Delivered,20,0,"Monday, 20 February, 2023",Bon Bon
10674,1,218,137,4053,90,90,Online,Delivered,13,10,"Tuesday, 21 February, 2023",Megabites
10752,0,2547,142,4989,320,320,Cash,Delivered,20,0,"Wednesday, 22 February, 2023",Asma Briyani
10675,1,218,197,4053,427,427,Online,Delivered,13,0,"Tuesday, 21 February, 2023",Bon Bon
10834,1,3742,137,3710,80,80,Cash,Delivered,13,0,"Wednesday, 22 February, 2023",Megabites
12071,0,981,152,1054,80,80,Cash,Delivered,20,5,"Saturday, 4 March, 2023",Saravanabhavan
16657,0,2577,158,4270,39,39,Cash,Delivered,20,10,"Tuesday, 4 April, 2023",Aryabhavan
31258,0,4738,138,420,285,285,Cash,Delivered,20,5,"Wednesday, 5 July, 2023",Malairam
16534,0,3489,136,3710,25,25,Online,Delivered,0,0,"Sunday, 2 April, 2023",Anwaria
12643,0,3255,180,289,0,0,Cash,Delivered,20,10,"Wednesday, 8 March, 2023",Vani Sea Foods
12876,0,3722,143,834,100,100,Cash,Delivered,25,0,"Thursday, 9 March, 2023",Rawther Briyani
12757,0,4917,135,4053,155,155,Cash,Delivered,25,5,"Wednesday, 8 March, 2023",Hotel Sri Annapoorani
13002,0,90,136,4739,90,90,Cash,Delivered,40,0,"Friday, 10 March, 2023",Anwaria
13136,0,4063,139,4989,580,580,Cash,Delivered,50,0,"Saturday, 11 March, 2023",Swathi Mess
13681,0,2742,137,289,120,120,Cash,Delivered,30,5,"Tuesday, 14 March, 2023",Megabites
13393,0,2648,142,1054,200,200,Cash,Delivered,20,0,"Sunday, 12 March, 2023",Asma Briyani
13268,0,1878,139,3489,840,840,Cash,Delivered,50,0,"Saturday, 11 March, 2023",Swathi Mess
14005,0,3719,146,4989,270,270,Cash,Delivered,30,0,"Thursday, 16 March, 2023",Vani
13693,0,4630,139,227,186,186,Cash,Delivered,20,0,"Tuesday, 14 March, 2023",Swathi Mess
13533,1,5905,196,4133,240,240,Cash,Delivered,13,0,"Monday, 13 March, 2023",Hotel Kamara
13534,1,5905,137,4133,140,140,Cash,Delivered,13,5,"Monday, 13 March, 2023",Megabites
13851,0,5936,134,4133,700,700,Cash,Delivered,25,0,"Wednesday, 15 March, 2023",Hotel Vallavan
14027,0,5950,138,227,285,285,Cash,Delivered,35,5,"Thursday, 16 March, 2023",Malairam
13862,0,590,204,3710,365,365,Cash,Delivered,20,0,"Wednesday, 15 March, 2023",SKC
14197,0,1775,137,3489,575,575,Cash,Delivered,30,5,"Friday, 17 March, 2023",Megabites
16270,1,4683,203,289,80,80,Cash,Delivered,15,10,"Saturday, 1 April, 2023",WE CHAI
14370,0,936,135,4989,105,105,Cash,Delivered,20,0,"Sunday, 19 March, 2023",Hotel Sri Annapoorani
15431,1,1045,182,227,35,35,Cash,Delivered,27,10,"Sunday, 26 March, 2023",Others
15430,1,1045,142,227,100,100,Cash,Delivered,27,0,"Sunday, 26 March, 2023",Asma Briyani
14515,0,1539,186,4989,70,70,Cash,Delivered,5,0,"Monday, 20 March, 2023",Best maligai
14568,0,11,137,289,90,90,Cash,Delivered,15,5,"Monday, 20 March, 2023",Megabites
14172,1,2648,146,4989,100,100,Cash,Delivered,13,0,"Friday, 17 March, 2023",Vani
14173,1,2648,136,4989,490,490,Cash,Delivered,13,0,"Friday, 17 March, 2023",Anwaria
14838,0,5842,7,1054,90,90,Cash,Delivered,20,5,"Wednesday, 22 March, 2023",Kolambu Kadai
15132,0,1906,152,4739,155,155,Cash,Delivered,55,10,"Friday, 24 March, 2023",Saravanabhavan
